,Code,accountsPayable,cash,commonStock,deferredLongTermAssetCharges,goodWill,intangibleAssets,longTermDebt,longTermInvestments,minorityInterest,netReceivables,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiab,otherLiab,otherStockholderEquity,propertyPlantEquipment,retainedEarnings,shortLongTermDebt,shortTermInvestments,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalStockholderEquity,treasuryStock,inventory,capitalSurplus,deferredLongTermLiab
2021-01-31 00:00:00,BGP,80952000.0,100417000.0,61839000.0,14750000.0,,3608000.0,,61930000.0,,1597000.0,255439000.0,14750000.0,32000.0,15791000.0,930000.0,-27936000.0,373247000.0,225144000.0,,,648991000.0,195456000.0,116020000.0,389944000.0,259047000.0,-27936000.0,91473000.0,,
2021-06-30 00:00:00,JIN,1785000.0,63139000.0,80177000.0,1547000.0,9278000.0,30202000.0,,,,1063000.0,45846000.0,1547000.0,1807000.0,17387000.0,2079000.0,1419000.0,4227000.0,3730000.0,,,113773000.0,68519000.0,23248000.0,28447000.0,85326000.0,1419000.0,16000.0,,
0,IEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,CMM,6100000.0,10312000.0,180629000.0,,,,38000000.0,,,1001000.0,130460000.0,4516000.0,3737000.0,1727000.0,28566000.0,10647000.0,263687000.0,-60816000.0,32000000.0,2012000.0,299595000.0,31392000.0,58966000.0,169135000.0,130460000.0,10647000.0,14065000.0,,
2020-12-31 00:00:00,URW,211800000.0,2137600000.0,692400000.0,26500000.0,1248100000.0,876300000.0,26310500000.0,8673900000.0,3413000000.0,1191500000.0,17257600000.0,853300000.0,1038200000.0,1896700000.0,2548300000.0,12421500000.0,41226900000.0,-7212600000.0,2676900000.0,,57277800000.0,4399300000.0,4827400000.0,34482800000.0,19382000000.0,12421500000.0,32000000.0,13480700000.0,
0,IXJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,NEA,7612000.0,123431000.0,224192000.0,5767000.0,135000.0,3199000.0,,,,27131000.0,139320000.0,52072000.0,28000.0,55875000.0,11937000.0,26106000.0,25095000.0,-107644000.0,,2356000.0,239679000.0,159178000.0,79943000.0,97025000.0,142654000.0,26106000.0,,,45935000.0
2020-12-31 00:00:00,GEM,18449000.0,316989000.0,1209227000.0,117104000.0,1047227000.0,8015000.0,295139000.0,,,17383000.0,-180745000.0,118091000.0,,154645000.0,16810000.0,174000.0,556074000.0,-334904000.0,,677000.0,2074047000.0,344640000.0,275786000.0,1199550000.0,874497000.0,174000.0,1526000.0,,
2020-09-30 00:00:00,SHV,22997000.0,1451000.0,279096000.0,,25995000.0,44452000.0,52750000.0,,,45607000.0,334563000.0,1891000.0,46243000.0,25348000.0,42559000.0,14280000.0,535159000.0,111634000.0,,,824894000.0,217397000.0,91062000.0,419884000.0,405010000.0,14280000.0,100549000.0,,
2021-06-30 00:00:00,DUB,11597258.0,32041224.0,136947992.0,,,43750926.0,,,,23329871.0,15644079.0,,,3626914.0,23437231.0,21711095.0,2276916.0,-99264082.0,,,101398937.0,55371095.0,17043127.0,42003932.0,59395005.0,21711095.0,,,
2020-06-30 00:00:00,HM1,,52255304.0,562500001.0,2484033.0,,,,779308148.0,,401677.0,750506830.0,2484033.0,,33499770.0,50671633.0,117959797.0,,70047032.0,,,834678233.0,52886052.0,33499770.0,84171403.0,750506830.0,117959797.0,,,
2021-03-31 00:00:00,IAP,1181000.0,7405000.0,46723000.0,2957000.0,,39528000.0,339899000.0,5807000.0,873705000.0,2359000.0,-200000.0,2957000.0,3303000.0,31718000.0,8494000.0,,1237617000.0,-7395000.0,,,1298976000.0,13067000.0,37018000.0,385943000.0,39328000.0,,,,
2020-06-30 00:00:00,IDX,4544000.0,57965000.0,207437000.0,13607000.0,273600000.0,27254000.0,157004000.0,,,14450000.0,-72524000.0,13607000.0,357000.0,26295000.0,27277000.0,-10800000.0,189576000.0,31693000.0,,,580465000.0,76428000.0,69795000.0,352135000.0,228330000.0,-10800000.0,1002000.0,,
2020-06-30 00:00:00,BET,620239.0,31624870.0,84943067.0,7295014.0,14455205.0,5616863.0,,,,1943537.0,40328659.0,8134221.0,56184.0,56543.0,162375.0,1573392.0,701051.0,-26115732.0,,,62592324.0,33684984.0,1679008.0,2191597.0,60400727.0,1573392.0,,,
2020-12-31 00:00:00,BLY,59412000.0,23513000.0,1463802000.0,13252000.0,105115000.0,9054000.0,841082000.0,,505000.0,110065000.0,-584070000.0,41092000.0,365000.0,15259000.0,80317000.0,-240759000.0,151973000.0,-1692944000.0,863000.0,,609633000.0,302399000.0,130381000.0,1079029000.0,-469901000.0,-240759000.0,158327000.0,,22512000.0
2021-03-31 00:00:00,OCA,9302000.0,79906000.0,675625000.0,,5345000.0,5226000.0,332778000.0,,,43102000.0,824631000.0,1099803000.0,2000000.0,633914000.0,60124000.0,244983000.0,645766000.0,-85406000.0,,,1883733000.0,127593000.0,646547000.0,1048531000.0,835202000.0,244983000.0,,,
2021-06-30 00:00:00,MND,119652000.0,175708000.0,133877000.0,31455000.0,3917000.0,,,15163000.0,9000.0,378333000.0,391655000.0,37455000.0,,72081000.0,16672000.0,30867000.0,162891000.0,232097000.0,900000.0,,777067000.0,557641000.0,290104000.0,381486000.0,395572000.0,29598000.0,3600000.0,,
2021-06-30 00:00:00,SGF,55128000.0,231117000.0,376661000.0,4328000.0,357880000.0,43126000.0,175597000.0,2627000.0,,66303000.0,-22820000.0,89154000.0,9350000.0,60130000.0,83388000.0,-116772000.0,14151000.0,118297000.0,17162000.0,,833271000.0,326333000.0,190677000.0,455085000.0,378186000.0,-116772000.0,10719000.0,,
2020-12-31 00:00:00,GMA,205886000.0,104557000.0,1090180000.0,55624000.0,9123000.0,48094000.0,187781000.0,3171194000.0,,89511000.0,1372307000.0,64289000.0,49516000.0,315795000.0,1549693000.0,-475385000.0,10256000.0,773125000.0,,132303000.0,3680603000.0,377647000.0,547863000.0,2292683000.0,1387920000.0,-475385000.0,,,8665000.0
2021-06-30 00:00:00,OBL,18688000.0,142648000.0,389501000.0,30490000.0,99645000.0,,145522000.0,4842000.0,430474000.0,33734000.0,232228000.0,598155000.0,176594000.0,44900000.0,81597000.0,-18845000.0,5905000.0,-42187000.0,,2793000.0,1066532000.0,357985000.0,73672000.0,304185000.0,331873000.0,-18845000.0,,3404000.0,489615000.0
2021-06-30 00:00:00,KAR,30286000.0,133209000.0,905138000.0,36528000.0,,40955000.0,,,,36589000.0,339295000.0,44470000.0,209000.0,53608000.0,235982000.0,-110523000.0,744682000.0,-414365000.0,,,1013956000.0,183849000.0,130277000.0,633706000.0,380250000.0,-110523000.0,10952000.0,,
2020-12-31 00:00:00,OMH,114433000.0,63031000.0,36931000.0,13788000.0,,8922000.0,288279000.0,128720000.0,68596000.0,62992000.0,390721000.0,14362000.0,1856000.0,41036000.0,77619000.0,17174000.0,633728000.0,169505000.0,126766000.0,,1133446000.0,347714000.0,298894000.0,665207000.0,399643000.0,14844000.0,216307000.0,178363000.0,
0,IEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 00:00:00,AAC,8800000.0,8875000.0,528822000.0,,,2896000.0,369848000.0,288000.0,,7202000.0,1041729000.0,335418000.0,4084000.0,11230000.0,121648000.0,558847000.0,997528000.0,-43044000.0,7207000.0,,1585564000.0,249434000.0,31408000.0,540939000.0,1044625000.0,558847000.0,229273000.0,,
2020-06-30 00:00:00,ACL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30 00:00:00,BGL,6788000.0,24240000.0,135205000.0,,,,,,,709000.0,95510000.0,,150000.0,158000.0,2359000.0,4445000.0,76493000.0,-44140000.0,,5000000.0,106741000.0,30248000.0,8872000.0,11231000.0,95510000.0,4445000.0,,,
2021-06-30 00:00:00,CXO,627124.0,38107642.0,90606910.0,,,,,,,114989.0,71314461.0,793027.0,,,65086.0,652522.0,34024779.0,-19944971.0,,85150.0,73193867.0,38376061.0,1769412.0,1879406.0,71314461.0,652522.0,,,
2021-06-30 00:00:00,PWH,1335000.0,19857000.0,26223000.0,770000.0,3930000.0,10985000.0,,,,9341000.0,49047000.0,770000.0,817000.0,7516000.0,3403000.0,12000.0,34280000.0,37727000.0,,,87298000.0,37333000.0,13266000.0,23336000.0,63962000.0,12000.0,6489000.0,,
0,NBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,MICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,CXL,2891531.0,15130147.0,76288463.0,,3638392.0,4757077.0,44464.0,,,9240302.0,29752556.0,885477.0,,7000328.0,1102080.0,-1777186.0,15321018.0,-36363252.0,139359.0,315607.0,51623485.0,27021521.0,11714891.0,13475460.0,38148025.0,-1777186.0,2172629.0,,592507.0
2021-06-30 00:00:00,CIN,,17235000.0,20146000.0,26000.0,,,166000.0,1000907000.0,,2602000.0,847004000.0,26000.0,,524000.0,173076000.0,458687000.0,,368171000.0,,,1020770000.0,19837000.0,524000.0,173766000.0,847004000.0,458687000.0,,,
2020-12-31 00:00:00,JRV,150000.0,42331000.0,211700000.0,,,418000.0,,,,50000.0,121099000.0,2971000.0,,6000.0,9863000.0,4761000.0,113132000.0,-94944000.0,,116000.0,159465000.0,42944000.0,14365000.0,37948000.0,121517000.0,4761000.0,78000.0,,
2020-06-30 00:00:00,OPH,1659000.0,70932000.0,574840000.0,,,,,,,5881000.0,574840000.0,,,,97000.0,,,,,,595883000.0,595883000.0,20946000.0,21043000.0,574840000.0,,,,
2021-06-30 00:00:00,WGX,44573485.0,150684029.0,364077523.0,,,,,6423091.0,,7466095.0,607360307.0,,1149449.0,39209946.0,152345092.0,196760127.0,671081921.0,46522657.0,,,899969930.0,222464918.0,118150760.0,292609623.0,607360307.0,196760127.0,59129368.0,,
0,XARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,KKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 00:00:00,SKO,1772000.0,34919000.0,153706000.0,117000.0,1445000.0,21859000.0,28000.0,,,4588000.0,79224000.0,117000.0,12000.0,142000.0,,4330000.0,2569000.0,-55508000.0,62000.0,45000000.0,111309000.0,85319000.0,8363000.0,8781000.0,102528000.0,4330000.0,,,
2021-06-30 00:00:00,DTL,526162000.0,204323000.0,8278000.0,5898000.0,10056000.0,5903000.0,,,,419346000.0,40346000.0,8234000.0,89000.0,40639000.0,4055000.0,1168000.0,29073000.0,46859000.0,,,694825000.0,641559000.0,610360000.0,638520000.0,56305000.0,1168000.0,13872000.0,,
2020-06-30 00:00:00,NXL,6769750.0,38538759.0,104227205.0,498780.0,4543379.0,192611207.0,,,,60403495.0,-1676757.0,498780.0,,58069360.0,5840544.0,5143067.0,15285348.0,86107557.0,25531225.0,,313579497.0,100640783.0,100721874.0,118101668.0,195477829.0,5143067.0,,,
2021-06-30 00:00:00,NWH,176794000.0,146549000.0,383416000.0,,162981000.0,44123000.0,54375000.0,15849000.0,,415371000.0,338019000.0,180000.0,89933000.0,28863000.0,35518000.0,11359000.0,369571000.0,150348000.0,20570000.0,,1301612000.0,708908000.0,508816000.0,756489000.0,545123000.0,11359000.0,57055000.0,,
0,IAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31 00:00:00,SM1,101121000.0,16020000.0,464774000.0,,64189000.0,59631000.0,459584000.0,110000.0,,128881000.0,643294000.0,53000.0,37155000.0,10770000.0,68263000.0,8785000.0,1041167000.0,293555000.0,,,1618150000.0,453000000.0,311414000.0,851036000.0,767114000.0,8785000.0,270944000.0,,
0,CBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,BWX,43880000.0,70497000.0,293893000.0,,177987000.0,122161000.0,41664000.0,890000.0,,44781000.0,58695000.0,4354000.0,,6302000.0,22263000.0,5891000.0,28867000.0,59059000.0,3009000.0,,496529000.0,162270000.0,65601000.0,137686000.0,358843000.0,5891000.0,43980000.0,,
2021-06-30 00:00:00,RMC,,619809000.0,181675000.0,482000.0,27430000.0,136000.0,10486282000.0,15083000.0,,13937063000.0,293573000.0,28461000.0,2371000.0,54060000.0,16015000.0,-79667000.0,12557000.0,219131000.0,3684369000.0,,14645166000.0,14561499000.0,3810768000.0,14324027000.0,321139000.0,-79667000.0,,,
2020-06-30 00:00:00,VG1,1396210.0,565641574.0,858135353.0,26583972.0,,,,786569492.0,,319959.0,892392253.0,26583972.0,13742366.0,149770229.0,33125808.0,,,34256900.0,,,1392857363.0,579703899.0,467339302.0,500465110.0,892392253.0,,,,
2020-09-30 00:00:00,ECX,34295000.0,55776000.0,654765000.0,3366000.0,440294000.0,29012000.0,984941000.0,,,204590000.0,39179000.0,814162000.0,436101000.0,69912000.0,11587000.0,18766000.0,27594000.0,-165046000.0,388142000.0,,2032486000.0,721424000.0,507959000.0,1524001000.0,508485000.0,18766000.0,18425000.0,,
2021-06-30 00:00:00,DJW,,1236000.0,686297000.0,6136000.0,,,,746144000.0,,5295000.0,768709000.0,110136000.0,,14210000.0,15828000.0,85739000.0,,-3327000.0,,,863830000.0,7550000.0,79293000.0,95121000.0,768709000.0,85739000.0,,,
0,SFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,HCW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,TGR,92904000.0,30623000.0,429499000.0,,89894000.0,24184000.0,348443000.0,12932000.0,,39711000.0,686468000.0,18620000.0,463235000.0,8535000.0,172550000.0,15715000.0,827082000.0,355332000.0,,,1647357000.0,674645000.0,162191000.0,846811000.0,800546000.0,15715000.0,133006000.0,,
2020-08-31 00:00:00,API,741945000.0,60713000.0,566461000.0,19900000.0,127912000.0,139536000.0,70423000.0,1200000.0,3849000.0,544429000.0,186449000.0,66105000.0,,19154000.0,40330000.0,-58423000.0,234896000.0,-54141000.0,,,1542971000.0,973322000.0,832682000.0,1085225000.0,453897000.0,-58423000.0,368180000.0,,669000.0
